DATE,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyRelativeHumidity,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindSpeed,Sunrise,Sunset
2022-06-14 5:35:00,36,59,,,42,CLR:00,24.55,10,47,VRB,8,,
2022-06-14 5:55:00,37,59,,,45,SCT:04 120,24.55,10,48,170,5,,
2022-06-14 6:15:00,41,59,,,51,SCT:04 120,24.57,10,49,340,5,,
2022-06-14 6:35:00,39,59,,,48,SCT:04 120,24.59,10,49,0,0,,
2022-06-14 6:55:00,39,63,,,42,BKN:07 120,24.6,10,50,120,5,,
2022-06-14 7:15:00,36,64,,,34,SCT:04 100 SCT:04 120,24.6,10,49,270,5,,
2022-06-14 7:35:00,37,64,,,37,SCT:04 85 SCT:04 110,24.59,10,50,70,6,,
2022-06-14 7:55:00,41,63,,,45,SCT:04 110,24.6,10,51,90,9,,
2022-06-14 8:15:00,41,64,,,43,SCT:04 120,24.59,10,52,90,6,,
2022-06-14 8:35:00,37,68,,,33,SCT:04 120,24.57,10,51,110,6,,
2022-06-14 8:55:00,39,64,,,40,SCT:04 110,24.58,10,51,90,6,,
2022-06-14 9:15:00,39,68,,,35,SCT:04 120,24.59,10,52,130,6,,
2022-06-14 9:35:00,37,66,,,35,BKN:07 110,24.59,10,51,140,7,,
2022-06-14 9:55:00,37,70,,,31,SCT:04 120,24.59,10,52,VRB,8,,
2022-06-14 10:15:00,37,70,,,31,CLR:00,24.59,10,52,140,8,,
2022-06-14 10:35:00,37,70,,,31,CLR:00,24.58,10,52,150,7,,
2022-06-14 10:55:00,37,73,,,27,CLR:00,24.59,10,53,150,6,,
2022-06-14 11:15:00,37,73,,,27,CLR:00,24.58,10,53,160,6,,
2022-06-14 11:35:00,37,75,,,25,CLR:00,24.57,10,54,100,11,,
2022-06-14 11:55:00,37,77,,,24,CLR:00,24.57,10,55,140,7,,
2022-06-14 12:15:00,37,77,,,24,CLR:00,24.56,10,55,110,6,,
2022-06-14 12:35:00,37,79,,,23,CLR:00,24.55,10,56,60,9,,
2022-06-14 12:55:00,37,79,,,23,CLR:00,24.55,10,56,20,7,,
2022-06-14 13:15:00,36,79,,,21,CLR:00,24.55,10,55,100,3,,
2022-06-14 13:35:00,34,79,,,20,SCT:04 120,24.55,10,55,0,0,,
2022-06-14 13:55:00,34,79,,,20,SCT:04 120,24.54,10,55,70,5,,
2022-06-14 14:15:00,36,79,,,21,CLR:00,24.54,10,55,0,0,,
2022-06-14 14:35:00,34,79,,,20,CLR:00,24.52,10,55,50,8,,
2022-06-14 14:55:00,32,79,,,18,SCT:04 120,24.52,10,54,40,7,,
2022-06-14 15:15:00,34,79,,,20,CLR:00,24.52,10,55,70,9,,
2022-06-14 15:35:00,30,79,,,17,CLR:00,24.52,10,53,50,7,,
2022-06-14 15:55:00,32,79,,,18,CLR:00,24.52,10,54,90,6,,
2022-06-14 16:15:00,32,79,,,18,CLR:00,24.52,10,54,70,7,,
2022-06-14 16:35:00,34,79,,,20,CLR:00,24.52,10,55,VRB,9,,
2022-06-14 16:55:00,34,81,,,18,CLR:00,24.52,10,55,80,8,,
2022-06-14 17:15:00,36,81,,,20,CLR:00,24.52,10,56,70,8,,
2022-06-14 17:35:00,37,81,,,21,CLR:00,24.52,10,56,80,5,,
2022-06-14 17:55:00,39,81,,,23,CLR:00,24.52,10,57,90,6,,
2022-06-14 18:15:00,39,79,,,24,CLR:00,24.54,10,56,70,7,,
2022-06-14 18:35:00,39,79,,,24,CLR:00,24.54,10,56,60,6,,
2022-06-14 18:55:00,39,77,,,26,CLR:00,24.54,10,56,70,3,,
2022-06-14 19:15:00,41,73,,,31,CLR:00,24.55,10,55,0,0,,
2022-06-14 19:35:00,39,72,,,31,CLR:00,24.55,10,54,0,0,,
2022-06-14 19:55:00,39,72,,,31,CLR:00,24.57,10,54,0,0,,
2022-06-14 20:15:00,39,72,,,31,CLR:00,24.58,10,54,0,0,,
2022-06-14 20:35:00,39,68,,,35,CLR:00,24.61,10,52,60,15,,
2022-06-14 20:55:00,37,64,,,37,CLR:00,24.63,10,50,40,11,,
2022-06-14 21:15:00,37,63,,,39,CLR:00,24.66,10,49,340,3,,
2022-06-14 21:35:00,39,61,,,45,CLR:00,24.67,10,49,0,0,,
2022-06-14 21:55:00,39,61,,,45,CLR:00,24.67,10,49,0,0,,
2022-06-14 22:15:00,37,61,,,42,CLR:00,24.67,10,49,60,3,,
2022-06-14 22:35:00,37,61,,,42,CLR:00,24.67,10,49,90,3,,
2022-06-14 22:55:00,41,59,,,51,CLR:00,24.68,10,49,90,3,,
2022-06-14 23:15:00,39,59,,,48,CLR:00,24.67,10,49,100,5,,
2022-06-14 23:35:00,39,59,,,48,CLR:00,24.67,10,49,0,0,,
2022-06-14 23:55:00,37,59,,,45,CLR:00,24.67,10,48,200,3,,
2022-06-14 23:59:00,NaN,NaN,,,NaN,,,,NaN,,NaN,431,1931
2022-06-15 0:15:00,37,59,,,45,CLR:00,24.67,10,48,0,0,,
2022-06-15 0:35:00,37,57,,,48,CLR:00,24.67,10,47,210,3,,
2022-06-15 0:55:00,37,55,,,51,CLR:00,24.67,10,46,240,5,,
2022-06-15 1:15:00,37,55,,,51,CLR:00,24.67,10,46,240,3,,
2022-06-15 1:35:00,37,55,,,51,CLR:00,24.67,10,46,250,5,,
2022-06-15 1:55:00,37,55,,,51,CLR:00,24.67,10,46,250,5,,
2022-06-15 2:15:00,36,55,,,47,CLR:00,24.68,10,46,230,6,,
2022-06-15 2:35:00,36,55,,,47,CLR:00,24.69,10,46,220,5,,
2022-06-15 2:55:00,37,55,,,51,CLR:00,24.7,10,46,200,5,,
2022-06-15 3:15:00,36,55,,,47,CLR:00,24.7,10,46,220,7,,
2022-06-15 3:35:00,36,54,,,51,CLR:00,24.7,10,45,170,5,,
2022-06-15 3:55:00,32,54,,,44,CLR:00,24.7,10,43,180,6,,
2022-06-15 4:15:00,25,55,,,31,CLR:00,24.69,10,41,190,6,,
2022-06-15 4:35:00,23,54,,,30,CLR:00,24.68,10,40,210,5,,
2022-06-15 4:55:00,27,54,,,35,CLR:00,24.69,10,42,120,8,,
2022-06-15 5:15:00,27,57,,,31,CLR:00,24.69,10,43,150,11,,
2022-06-15 5:35:00,25,61,,,25,CLR:00,24.68,10,44,VRB,11,,
2022-06-15 5:55:00,27,61,,,27,CLR:00,24.67,10,45,140,6,,
2022-06-15 6:15:00,30,61,,,31,CLR:00,24.67,10,46,120,11,,
2022-06-15 6:35:00,28,63,,,27,CLR:00,24.67,10,46,140,11,,
2022-06-15 6:55:00,28,64,,,26,CLR:00,24.68,10,47,120,5,,
2022-06-15 7:15:00,32,66,,,28,CLR:00,24.69,10,49,VRB,8,,
2022-06-15 7:35:00,28,68,,,23,CLR:00,24.68,10,48,VRB,10,,
2022-06-15 7:55:00,18,72,,,13,CLR:00,24.68,10,47,240,11,,
2022-06-15 8:15:00,16,72,,,12,CLR:00,24.68,10,47,VRB,30,,
2022-06-15 8:35:00,16,72,,,12,CLR:00,24.68,10,47,VRB,21,,
2022-06-15 8:55:00,16,73,,,11,CLR:00,24.67,10,47,VRB,14,,
2022-06-15 9:15:00,18,73,,,12,CLR:00,24.67,10,48,VRB,11,,
2022-06-15 9:35:00,18,75,,,11,CLR:00,24.67,10,49,VRB,16,,
2022-06-15 9:55:00,19,77,,,11,CLR:00,24.67,10,50,230,18,,
2022-06-15 10:15:00,19,77,,,11,CLR:00,24.68,10,50,230,15,,
2022-06-15 10:35:00,19,79,,,11,CLR:00,24.68,10,50,240,11,,
2022-06-15 10:55:00,19,79,,,11,CLR:00,24.67,10,50,250,15,,
2022-06-15 11:15:00,19,81,,,10,CLR:00,24.67,10,51,220,11,,
2022-06-15 11:35:00,19,81,,,10,CLR:00,24.66,10,51,210,22,,
2022-06-15 11:55:00,18,81,,,9,CLR:00,24.65,10,51,230,24,,
2022-06-15 12:15:00,19,82,,,9,CLR:00,24.64,10,52,230,17,,
2022-06-15 12:35:00,18,84,,,8,CLR:00,24.65,10,52,VRB,11,,
2022-06-15 12:55:00,18,84,,,8,CLR:00,24.66,10,52,VRB,13,,
2022-06-15 13:15:00,18,86,,,8,CLR:00,24.66,10,53,260,15,,
2022-06-15 13:35:00,18,86,,,8,CLR:00,24.66,10,53,290,8,,
2022-06-15 13:55:00,18,86,,,8,CLR:00,24.66,10,53,VRB,16,,
2022-06-15 14:15:00,16,86,,,7,CLR:00,24.67,10,53,240,13,,
2022-06-15 14:35:00,18,88,,,7,CLR:00,24.67,10,54,VRB,8,,
2022-06-15 14:55:00,18,88,,,7,CLR:00,24.67,10,54,230,14,,
2022-06-15 15:15:00,19,88,,,8,CLR:00,24.67,10,54,VRB,10,,
2022-06-15 15:35:00,19,86,,,8,CLR:00,24.68,10,53,VRB,9,,
2022-06-15 15:55:00,19,88,,,8,CLR:00,24.68,10,54,0,0,,
2022-06-15 16:15:00,19,88,,,8,CLR:00,24.68,10,54,220,6,,
2022-06-15 16:35:00,19,88,,,8,CLR:00,24.67,10,54,290,15,,
2022-06-15 16:55:00,23,88,,,9,CLR:00,24.67,10,55,280,20,,
2022-06-15 17:15:00,19,88,,,8,CLR:00,24.67,10,54,280,14,,
2022-06-15 17:35:00,21,88,,,9,CLR:00,24.68,10,54,VRB,8,,
2022-06-15 17:55:00,21,88,,,9,CLR:00,24.68,10,54,260,8,,
2022-06-15 18:15:00,21,88,,,9,CLR:00,24.68,10,54,300,6,,
2022-06-15 18:35:00,19,86,,,8,CLR:00,24.69,10,53,260,9,,
2022-06-15 18:55:00,21,86,,,9,CLR:00,24.7,10,54,260,9,,
2022-06-15 19:15:00,21,82,,,10,CLR:00,24.71,10,52,0,0,,
2022-06-15 19:35:00,27,79,,,15,CLR:00,24.72,10,52,0,0,,
2022-06-15 19:55:00,23,79,,,12,CLR:00,24.73,10,51,140,3,,
2022-06-15 20:15:00,30,75,,,19,CLR:00,24.73,10,52,0,0,,
2022-06-15 20:35:00,30,73,,,20,CLR:00,24.75,10,51,270,3,,
2022-06-15 20:55:00,25,72,,,17,CLR:00,24.76,10,49,310,6,,
2022-06-15 21:15:00,27,68,,,21,CLR:00,24.78,10,48,0,0,,
2022-06-15 21:35:00,25,70,,,18,CLR:00,24.79,10,48,270,5,,
2022-06-15 21:55:00,23,68,,,18,CLR:00,24.79,10,47,270,6,,
2022-06-15 22:15:00,27,68,,,21,CLR:00,24.79,10,48,270,7,,
2022-06-15 22:35:00,23,68,,,18,CLR:00,24.79,10,47,250,3,,
2022-06-15 22:55:00,28,64,,,26,CLR:00,24.79,10,47,90,6,,
2022-06-15 23:15:00,28,63,,,27,CLR:00,24.8,10,46,0,0,,
2022-06-15 23:35:00,23,66,,,19,CLR:00,24.79,10,46,0,0,,
2022-06-15 23:55:00,21,66,,,18,CLR:00,24.8,10,45,0,0,,
2022-06-15 23:59:00,NaN,NaN,,,NaN,,,,NaN,,NaN,431,1931
2022-06-16 0:15:00,28,59,,,31,CLR:00,24.8,10,44,40,6,,
2022-06-16 0:35:00,30,59,,,34,CLR:00,24.8,10,45,0,0,,
2022-06-16 0:55:00,30,61,,,31,CLR:00,24.81,10,46,0,0,,
2022-06-16 1:15:00,27,61,,,27,CLR:00,24.81,10,45,0,0,,
2022-06-16 1:35:00,30,61,,,31,CLR:00,24.81,10,46,200,3,,
2022-06-16 1:55:00,30,61,,,31,CLR:00,24.81,10,46,240,3,,
2022-06-16 2:15:00,30,59,,,34,CLR:00,24.81,10,45,260,5,,
2022-06-16 2:35:00,28,59,,,31,CLR:00,24.81,10,44,290,6,,
2022-06-16 2:55:00,28,61,,,29,CLR:00,24.81,10,45,300,5,,
2022-06-16 3:15:00,30,61,,,31,CLR:00,24.82,10,46,240,5,,
2022-06-16 3:35:00,28,59,,,31,CLR:00,24.83,10,44,0,0,,
2022-06-16 3:55:00,30,59,,,34,CLR:00,24.83,10,45,270,3,,
2022-06-16 4:15:00,32,59,,,36,CLR:00,24.84,10,46,0,0,,
2022-06-16 4:35:00,28,59,,,31,CLR:00,24.84,10,44,230,5,,
2022-06-16 4:55:00,28,59,,,31,CLR:00,24.85,10,44,220,3,,
2022-06-16 5:15:00,28,61,,,29,CLR:00,24.85,10,45,230,3,,
2022-06-16 5:35:00,32,59,,,36,CLR:00,24.86,10,46,0,0,,
2022-06-16 5:55:00,32,63,,,32,CLR:00,24.85,10,48,0,0,,
2022-06-16 6:15:00,34,64,,,32,CLR:00,24.86,10,49,0,0,,
2022-06-16 6:35:00,34,68,,,28,CLR:00,24.86,10,50,0,0,,
2022-06-16 6:55:00,36,70,,,29,CLR:00,24.86,10,52,0,0,,
2022-06-16 7:15:00,41,70,,,35,CLR:00,24.86,10,54,80,3,,
2022-06-16 7:35:00,34,72,,,25,CLR:00,24.86,10,52,50,7,,
2022-06-16 7:55:00,34,73,,,23,CLR:00,24.86,10,52,50,8,,
2022-06-16 8:15:00,34,73,,,23,CLR:00,24.86,10,52,20,3,,
2022-06-16 8:35:00,32,75,,,21,CLR:00,24.86,10,53,0,0,,
2022-06-16 8:55:00,34,75,,,22,CLR:00,24.86,10,53,100,5,,
2022-06-16 9:15:00,34,75,,,22,CLR:00,24.86,10,53,120,5,,
2022-06-16 9:35:00,34,77,,,21,CLR:00,24.86,10,54,120,3,,
2022-06-16 9:55:00,36,79,,,21,CLR:00,24.86,10,55,40,5,,
2022-06-16 10:15:00,36,79,,,21,CLR:00,24.85,10,55,70,3,,
2022-06-16 10:35:00,37,81,,,21,CLR:00,24.85,10,57,10,5,,
2022-06-16 10:55:00,37,79,,,23,CLR:00,24.85,10,56,0,0,,
2022-06-16 11:15:00,39,81,,,23,CLR:00,24.85,10,57,0,0,,
2022-06-16 11:35:00,41,82,,,23,CLR:00,24.85,10,58,140,3,,
2022-06-16 11:55:00,39,82,,,21,CLR:00,24.85,10,58,0,0,,
2022-06-16 12:15:00,39,84,,,20,CLR:00,24.84,10,58,0,0,,
2022-06-16 12:35:00,39,84,,,20,CLR:00,24.84,10,58,0,0,,
2022-06-16 12:55:00,39,86,,,19,CLR:00,24.83,10,59,0,0,,
2022-06-16 13:15:00,37,86,,,18,CLR:00,24.82,10,58,70,3,,
2022-06-16 13:35:00,37,86,,,18,CLR:00,24.82,10,58,70,3,,
2022-06-16 13:55:00,36,88,,,16,CLR:00,24.81,10,59,110,5,,
2022-06-16 14:15:00,36,88,,,16,CLR:00,24.8,10,59,60,6,,
2022-06-16 14:35:00,36,90,,,15,CLR:00,24.79,10,59,0,0,,
2022-06-16 14:55:00,36,90,,,15,CLR:00,24.79,10,59,80,6,,
2022-06-16 15:15:00,36,90,,,15,CLR:00,24.78,10,59,50,5,,
2022-06-16 15:35:00,36,90,,,15,CLR:00,24.78,10,59,30,5,,
2022-06-16 15:55:00,36,90,,,15,CLR:00,24.77,10,59,140,3,,
2022-06-16 16:15:00,36,91,,,14,CLR:00,24.77,10,60,40,3,,
2022-06-16 16:35:00,37,91,,,15,CLR:00,24.76,10,60,330,6,,
2022-06-16 16:55:00,37,90,,,16,CLR:00,24.75,10,60,320,7,,
2022-06-16 17:15:00,37,90,,,16,CLR:00,24.75,10,60,310,6,,
2022-06-16 17:35:00,37,86,,,18,CLR:00,24.75,10,58,300,5,,
2022-06-16 17:55:00,39,88,,,18,CLR:00,24.75,10,60,320,5,,
2022-06-16 18:15:00,41,88,,,19,CLR:00,24.74,10,60,320,6,,
2022-06-16 18:35:00,41,88,,,19,CLR:00,24.75,10,60,330,3,,
2022-06-16 18:55:00,41,86,,,20,SCT:04 120,24.74,10,60,340,5,,
2022-06-16 19:15:00,41,84,,,22,CLR:00,24.74,10,59,300,7,,
2022-06-16 19:35:00,37,82,,,20,CLR:00,24.73,10,57,330,7,,
2022-06-16 19:55:00,43,81,,,26,SCT:04 120,24.75,10,59,50,14,,
2022-06-16 20:15:00,50,77,,,39,BKN:07 120,24.76,10,61,80,5,,
2022-06-16 20:35:00,55,73,,-RA:02 |RA |RA,53,SCT:04 95 BKN:07 120,24.76,7,62,330,7,,
2022-06-16 20:55:00,52,73,,,47,SCT:04 95 SCT:04 120,24.78,10,60,350,6,,
2022-06-16 21:15:00,52,73,,VCTS:7 ||,47,CLR:00,24.79,10,60,340,6,,
2022-06-16 21:35:00,52,72,,,50,CLR:00,24.8,10,60,360,9,,
2022-06-16 21:55:00,54,73,,* * |* |*,50,SCT:04 110,24.8,10,61,330,6,,
2022-06-16 22:15:00,52,72,,,50,CLR:00,24.8,10,60,310,7,,
2022-06-16 22:35:00,52,72,,VCTS:7 ||,50,CLR:00,24.81,10,60,300,6,,
2022-06-16 22:55:00,54,72,,TS:7 |TS TS |,53,CLR:00,24.82,10,61,350,8,,
2022-06-16 23:15:00,55,73,,,53,CLR:00,24.83,10,62,10,15,,
2022-06-16 23:35:00,55,72,,,57,CLR:00,24.85,10,61,360,6,,
2022-06-16 23:55:00,57,72,,,61,CLR:00,24.85,10,63,340,5,,
2022-06-16 23:59:00,NaN,NaN,,,NaN,,,,NaN,,NaN,431,1932
2022-06-17 0:15:00,55,70,,,60,CLR:00,24.85,10,61,350,6,,
2022-06-17 0:35:00,54,70,,,57,CLR:00,24.85,10,60,340,6,,
2022-06-17 0:55:00,54,70,,,57,SCT:04 37,24.85,10,60,340,5,,
2022-06-17 1:15:00,54,68,,,60,SCT:04 37,24.85,10,59,340,5,,
2022-06-17 1:35:00,54,68,,,60,CLR:00,24.84,10,59,340,3,,
2022-06-17 1:55:00,55,66,,,68,CLR:00,24.85,10,59,350,3,,
2022-06-17 2:15:00,57,68,,,69,CLR:00,24.84,10,61,0,0,,
2022-06-17 2:35:00,59,68,,,73,SCT:04 39,24.84,10,62,0,0,,
2022-06-17 2:55:00,61,66,,,83,CLR:00,24.83,10,63,0,0,,
2022-06-17 3:15:00,59,64,,,83,CLR:00,24.82,10,61,0,0,,
2022-06-17 3:35:00,59,66,,,78,CLR:00,24.82,10,62,0,0,,
2022-06-17 3:55:00,59,66,,,78,CLR:00,24.82,10,62,0,0,,
2022-06-17 4:15:00,59,66,,,78,CLR:00,24.81,10,62,0,0,,
2022-06-17 4:35:00,59,64,,,83,CLR:00,24.81,10,61,240,3,,
2022-06-17 4:55:00,55,66,,,68,CLR:00,24.8,10,59,0,0,,
2022-06-17 5:15:00,59,64,,,83,CLR:00,24.81,10,61,0,0,,
2022-06-17 5:35:00,59,63,,,88,CLR:00,24.81,10,61,0,0,,
2022-06-17 5:55:00,57,64,,,78,CLR:00,24.81,10,60,0,0,,
2022-06-17 6:15:00,55,68,,,64,CLR:00,24.81,10,60,0,0,,
2022-06-17 6:35:00,55,70,,,60,CLR:00,24.81,10,61,0,0,,
2022-06-17 6:55:00,55,70,,,60,CLR:00,24.8,10,61,0,0,,
2022-06-17 7:15:00,55,72,,,57,CLR:00,24.79,10,61,0,0,,
2022-06-17 7:35:00,55,73,,,53,CLR:00,24.79,10,62,110,3,,
2022-06-17 7:55:00,55,72,,,57,CLR:00,24.79,10,61,50,5,,
2022-06-17 8:15:00,57,73,,,57,CLR:00,24.79,10,63,110,3,,
2022-06-17 8:35:00,55,75,,,50,CLR:00,24.79,10,62,80,3,,
2022-06-17 8:55:00,55,75,,,50,CLR:00,24.79,10,62,90,3,,
2022-06-17 9:15:00,54,77,,,44,CLR:00,24.79,10,63,30,6,,
2022-06-17 9:35:00,55,79,,,45,CLR:00,24.79,10,64,70,6,,
2022-06-17 9:55:00,55,79,,,45,CLR:00,24.78,10,64,40,5,,
2022-06-17 10:15:00,55,79,,,45,CLR:00,24.79,10,64,20,5,,
2022-06-17 10:35:00,55,81,,,42,CLR:00,24.78,10,64,0,0,,
2022-06-17 10:55:00,54,82,,,37,CLR:00,24.77,10,64,70,5,,
2022-06-17 11:15:00,54,84,,,35,CLR:00,24.76,10,65,0,0,,
2022-06-17 11:35:00,52,86,,,31,CLR:00,24.75,10,64,170,3,,
2022-06-17 11:55:00,52,88,,,29,CLR:00,24.74,10,65,110,6,,
2022-06-17 12:15:00,52,88,,,29,CLR:00,24.73,10,65,30,6,,
2022-06-17 12:35:00,54,90,,,29,CLR:00,24.72,10,67,0,0,,
2022-06-17 12:55:00,54,90,,,29,CLR:00,24.7,10,67,20,7,,
2022-06-17 13:15:00,54,90,,,29,CLR:00,24.69,10,67,340,6,,
2022-06-17 13:35:00,54,91,,,28,CLR:00,24.69,10,67,320,10,,
2022-06-17 13:55:00,52,86,,,31,CLR:00,24.69,10,64,330,11,,
2022-06-17 14:15:00,48,86,,,27,CLR:00,24.68,10,63,350,14,,
2022-06-17 14:35:00,45,88,,,22,CLR:00,24.68,10,62,300,9,,
2022-06-17 14:55:00,43,86,,,22,CLR:00,24.67,10,60,290,6,,
2022-06-17 15:15:00,43,84,,TS:7 |TS TS |,23,CLR:00,24.67,10,60,310,9,,
2022-06-17 15:35:00,43,86,,,22,CLR:00,24.67,10,60,260,13,,
2022-06-17 15:55:00,41,82,,,23,CLR:00,24.68,10,58,240,11,,
2022-06-17 16:15:00,41,82,,,23,CLR:00,24.67,10,58,280,18,,
2022-06-17 16:35:00,43,82,,,25,CLR:00,24.68,10,59,260,15,,
2022-06-17 16:55:00,43,81,,,26,SCT:04 110,24.68,10,59,240,11,,
2022-06-17 17:15:00,39,82,,,21,BKN:07 110,24.67,10,58,230,18,,
2022-06-17 17:35:00,41,86,,,20,SCT:04 60 SCT:04 75 BKN:07 100,24.66,10,60,280,15,,
2022-06-17 17:55:00,39,82,,,21,SCT:04 110,24.65,10,58,280,9,,
2022-06-17 18:15:00,43,82,,,25,SCT:04 110,24.66,10,59,200,7,,
2022-06-17 18:35:00,43,82,,,25,SCT:04 110,24.66,10,59,240,7,,
2022-06-17 18:55:00,45,82,,,26,CLR:00,24.65,10,60,250,9,,
2022-06-17 19:15:00,43,81,,,26,CLR:00,24.66,10,59,240,5,,
2022-06-17 19:35:00,45,79,,,30,CLR:00,24.65,10,59,250,7,,
2022-06-17 19:55:00,43,79,,,28,CLR:00,24.66,10,58,240,7,,
2022-06-17 20:15:00,45,79,,,30,CLR:00,24.66,10,59,240,7,,
2022-06-17 20:35:00,45,77,,,32,CLR:00,24.67,10,58,200,8,,
2022-06-17 20:55:00,45,79,,,30,CLR:00,24.68,10,59,230,5,,
2022-06-17 21:15:00,43,79,,,28,CLR:00,24.67,10,58,260,5,,
2022-06-17 21:35:00,43,79,,,28,CLR:00,24.67,10,58,230,5,,
2022-06-17 21:55:00,43,77,,,30,CLR:00,24.66,10,57,260,5,,
2022-06-17 22:15:00,45,73,,,36,CLR:00,24.66,10,57,330,3,,
2022-06-17 22:35:00,43,72,,,36,SCT:04 120,24.66,10,56,0,0,,
2022-06-17 22:55:00,45,73,,,36,SCT:04 120,24.67,10,57,120,7,,
2022-06-17 23:15:00,45,70,,,40,CLR:00,24.66,10,56,200,5,,
2022-06-17 23:35:00,45,72,,,38,CLR:00,24.66,10,56,0,0,,
2022-06-17 23:55:00,45,70,,,40,CLR:00,24.66,10,56,180,5,,
2022-06-17 23:59:00,NaN,NaN,,,NaN,,,,NaN,,NaN,431,1932
2022-06-18 0:15:00,43,70,,,38,CLR:00,24.66,10,55,180,3,,
2022-06-18 0:35:00,43,70,,,38,CLR:00,24.65,10,55,200,5,,
2022-06-18 0:55:00,45,68,,,43,CLR:00,24.65,10,55,0,0,,
2022-06-18 1:15:00,46,64,,,52,CLR:00,24.64,10,54,0,0,,
2022-06-18 1:35:00,45,64,,,49,CLR:00,24.64,10,53,220,6,,
2022-06-18 1:55:00,45,63,,,52,CLR:00,24.64,10,53,0,0,,
2022-06-18 2:15:00,43,68,,,40,CLR:00,24.65,10,54,0,0,,
2022-06-18 2:35:00,45,66,,,46,CLR:00,24.66,10,54,10,5,,
2022-06-18 2:55:00,45,64,,,49,CLR:00,24.66,10,53,250,3,,
2022-06-18 3:15:00,45,64,,,49,CLR:00,24.66,10,53,0,0,,
2022-06-18 3:35:00,45,64,,,49,CLR:00,24.66,10,53,320,6,,
2022-06-18 3:55:00,45,66,,,46,CLR:00,24.67,10,54,0,0,,
2022-06-18 4:15:00,45,64,,,49,CLR:00,24.67,10,53,0,0,,
2022-06-18 4:35:00,45,64,,,49,CLR:00,24.67,10,53,0,0,,
2022-06-18 4:55:00,46,64,,,52,CLR:00,24.68,10,54,230,3,,
2022-06-18 5:15:00,48,64,,,56,CLR:00,24.68,10,55,0,0,,
2022-06-18 5:35:00,50,68,,,53,CLR:00,24.68,10,57,0,0,,
2022-06-18 5:55:00,48,70,,,46,CLR:00,24.68,10,57,0,0,,
2022-06-18 6:15:00,50,68,,,53,CLR:00,24.68,10,57,0,0,,
2022-06-18 6:35:00,52,70,,,53,CLR:00,24.69,10,59,0,0,,
2022-06-18 6:55:00,46,72,,,41,CLR:00,24.69,10,57,0,0,,
2022-06-18 7:15:00,46,73,,,38,CLR:00,24.7,10,57,0,0,,
2022-06-18 7:35:00,46,72,,,41,CLR:00,24.7,10,57,0,0,,
2022-06-18 7:55:00,45,77,,,32,CLR:00,24.7,10,58,0,0,,
2022-06-18 8:15:00,45,77,,,32,CLR:00,24.7,10,58,100,3,,
2022-06-18 8:35:00,46,75,,,36,CLR:00,24.7,10,58,0,0,,
2022-06-18 8:55:00,45,73,,,36,SCT:04 120,24.7,10,57,0,0,,
2022-06-18 9:15:00,45,73,,,36,SCT:04 120,24.7,10,57,0,0,,
2022-06-18 9:35:00,43,77,,,30,SCT:04 120,24.7,10,57,0,0,,
2022-06-18 9:55:00,46,81,,,30,SCT:04 120,24.7,10,60,0,0,,
2022-06-18 10:15:00,46,86,,,25,SCT:04 120,24.7,10,62,120,3,,
2022-06-18 10:35:00,46,84,,,27,CLR:00,24.7,10,61,110,5,,
2022-06-18 10:55:00,46,82,,,28,CLR:00,24.7,10,60,90,5,,
2022-06-18 11:15:00,45,84,,,25,CLR:00,24.7,10,61,10,7,,
2022-06-18 11:35:00,45,86,,,24,CLR:00,24.69,10,61,30,7,,
2022-06-18 11:55:00,43,88,,,21,CLR:00,24.69,10,61,90,7,,
2022-06-18 12:15:00,39,90,,,17,CLR:00,24.68,10,60,30,6,,
2022-06-18 12:35:00,37,90,,,16,CLR:00,24.68,10,60,40,3,,
2022-06-18 12:55:00,37,90,,,16,CLR:00,24.68,10,60,40,7,,
2022-06-18 13:15:00,37,88,,,17,SCT:04 120,24.68,10,59,110,3,,
2022-06-18 13:35:00,41,88,,,19,SCT:04 120,24.68,10,60,90,6,,
2022-06-18 13:55:00,41,86,,,20,SCT:04 110,24.67,10,60,110,3,,
2022-06-18 14:15:00,41,86,,,20,SCT:04 110,24.67,10,60,120,5,,
2022-06-18 14:35:00,41,86,,,20,SCT:04 120,24.67,10,60,180,5,,
2022-06-18 14:55:00,41,86,,,20,BKN:07 120,24.67,10,60,190,8,,
2022-06-18 15:15:00,41,86,,,20,SCT:04 110,24.67,10,60,180,8,,
2022-06-18 15:35:00,41,86,,,20,SCT:04 120,24.66,10,60,200,5,,
2022-06-18 15:55:00,41,88,,,19,SCT:04 120,24.65,10,60,190,5,,
2022-06-18 16:15:00,41,88,,,19,CLR:00,24.65,7,60,170,5,,
2022-06-18 16:35:00,41,90,,,18,CLR:00,24.64,7,61,150,6,,
2022-06-18 16:55:00,43,88,,,21,CLR:00,24.65,7,61,150,13,,
2022-06-18 17:15:00,45,86,,,24,CLR:00,24.64,10,61,160,7,,
2022-06-18 17:35:00,45,84,,,25,CLR:00,24.64,10,61,150,7,,
2022-06-18 17:55:00,45,82,,,26,SCT:04 120,24.64,7,60,150,7,,
2022-06-18 18:15:00,45,81,,,28,OVC:08 120,24.64,10,60,120,5,,
