DATE,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyPresentWeatherType,HourlyRelativeHumidity,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,Sunrise,Sunset
2022-03-22T14:15:00,21,39,,,48,BKN:07 85 OVC:08 100,24.79,10,32,040,31,24,,
2022-03-22T14:35:00,23,41,,,49,SCT:04 85 BKN:07 95 OVC:08 110,24.79,10,34,040,26,15,,
2022-03-22T14:55:00,21,41,,,45,BKN:07 85 OVC:08 110,24.8,10,33,020,23,18,,
2022-03-22T15:15:00,21,41,,,45,OVC:08 85,24.8,10,33,010,33,24,,
2022-03-22T15:35:00,21,37,,,52,SCT:04 65 OVC:08 85,24.81,10,31,010,24,18,,
2022-03-22T15:55:00,21,39,,,48,OVC:08 80,24.81,10,32,010,26,16,,
2022-03-22T16:15:00,21,39,,,48,OVC:08 80,24.81,10,32,010,33,21,,
2022-03-22T16:35:00,19,39,,,45,BKN:07 80 OVC:08 90,24.81,10,31,020,28,15,,
2022-03-22T16:55:00,19,39,,,45,SCT:04 60 OVC:08 70,24.82,10,31,010,23,20,,
2022-03-22T17:15:00,19,39,,,45,SCT:04 60 BKN:07 75 BKN:07 110,24.83,10,31,360,29,20,,
2022-03-22T17:35:00,16,37,,,41,SCT:04 75 SCT:04 100,24.83,10,29,010,,8,,
2022-03-22T17:55:00,16,37,,,41,CLR:00,24.84,10,29,010,,9,,
2022-03-22T18:15:00,18,37,,,45,SCT:04 95,24.85,10,30,040,,10,,
2022-03-22T18:35:00,19,36,,,52,SCT:04 110,24.85,10,30,040,,8,,
2022-03-22T18:55:00,19,36,,,52,SCT:04 120,24.85,10,30,020,,3,,
2022-03-22T19:15:00,19,34,,,56,SCT:04 90,24.86,10,28,000,,0,,
2022-03-22T19:35:00,16,36,,,44,BKN:07 100 BKN:07 120,24.86,10,29,060,,6,,
2022-03-22T19:55:00,19,36,,,52,BKN:07 75 BKN:07 85 OVC:08 110,24.87,10,30,040,,10,,
2022-03-22T20:15:00,21,34,,,60,SCT:04 75 SCT:04 95 BKN:07 120,24.87,10,29,010,,5,,
2022-03-22T20:35:00,23,32,,,69,CLR:00,24.87,10,29,000,,0,,
2022-03-22T20:55:00,23,32,,,69,SCT:04 110,24.88,10,29,210,,3,,
2022-03-22T21:15:00,21,34,,,60,BKN:07 110,24.87,10,29,000,,0,,
2022-03-22T21:35:00,21,32,,,64,SCT:04 110,24.86,10,28,000,,0,,
2022-03-22T21:55:00,21,32,,,64,CLR:00,24.86,10,28,190,,3,,
2022-03-22T22:15:00,21,32,,,64,CLR:00,24.86,10,28,000,,0,,
2022-03-22T22:35:00,19,32,,,60,CLR:00,24.85,10,27,230,,3,,
2022-03-22T22:55:00,19,32,,,60,CLR:00,24.85,10,27,200,,3,,
2022-03-22T23:15:00,16,32,,,51,CLR:00,24.85,10,26,190,,3,,
2022-03-22T23:35:00,18,30,,,59,CLR:00,24.84,10,26,220,,5,,
2022-03-22T23:55:00,14,30,,,51,CLR:00,24.84,10,25,200,,5,,
2022-03-22T23:59:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,0601,1815
2022-03-23T00:15:00,14,30,,,51,CLR:00,24.83,10,25,210,,5,,
2022-03-23T00:35:00,12,30,,,47,CLR:00,24.83,10,24,170,,3,,
2022-03-23T00:55:00,14,30,,,51,CLR:00,24.82,10,25,170,,3,,
2022-03-23T01:15:00,14,28,,,55,CLR:00,24.81,10,23,210,,6,,
2022-03-23T01:35:00,14,28,,,55,CLR:00,24.81,10,23,220,,5,,
2022-03-23T01:55:00,14,28,,,55,CLR:00,24.8,10,23,210,,5,,
2022-03-23T02:15:00,12,28,,,51,CLR:00,24.79,10,23,200,,5,,
2022-03-23T02:35:00,12,28,,,51,CLR:00,24.79,10,23,190,,3,,
2022-03-23T02:55:00,12,28,,,51,CLR:00,24.78,10,23,180,,5,,
2022-03-23T03:15:00,12,28,,,51,CLR:00,24.77,10,23,170,,3,,
2022-03-23T03:35:00,12,28,,,51,CLR:00,24.77,10,23,180,,5,,
2022-03-23T03:55:00,12,28,,,51,CLR:00,24.77,10,23,200,,5,,
2022-03-23T04:15:00,12,28,,,51,CLR:00,24.77,10,23,220,,3,,
2022-03-23T04:35:00,12,28,,,51,CLR:00,24.77,10,23,000,,0,,
2022-03-23T04:55:00,12,28,,,51,CLR:00,24.77,10,23,000,,0,,
2022-03-23T05:15:00,12,28,,,51,CLR:00,24.76,10,23,220,,3,,
2022-03-23T05:35:00,12,28,,,51,CLR:00,24.75,10,23,220,,6,,
2022-03-23T05:55:00,10,28,,,47,CLR:00,24.75,10,22,190,,6,,
2022-03-23T06:15:00,9,30,,,40,CLR:00,24.75,10,23,170,,6,,
2022-03-23T06:35:00,10,30,,,43,CLR:00,24.77,10,23,000,,0,,
2022-03-23T06:55:00,10,32,,,40,CLR:00,24.77,10,25,000,,0,,
2022-03-23T07:15:00,10,32,,,40,CLR:00,24.78,10,25,250,,3,,
2022-03-23T07:35:00,12,34,,,41,CLR:00,24.78,10,26,000,,0,,
2022-03-23T07:55:00,12,37,,,35,CLR:00,24.78,10,28,000,,0,,
2022-03-23T08:15:00,10,41,,,28,CLR:00,24.78,10,30,000,,0,,
2022-03-23T08:35:00,9,43,,,24,CLR:00,24.79,10,31,VRB,,10,,
2022-03-23T08:55:00,3,48,,,15,CLR:00,24.79,10,32,350,32,23,,
2022-03-23T09:15:00,3,50,,,14,CLR:00,24.79,10,34,340,34,21,,
2022-03-23T09:35:00,3,48,,,15,CLR:00,24.79,10,32,360,45,29,,
2022-03-23T09:55:00,5,50,,,16,CLR:00,24.79,10,34,340,34,21,,
2022-03-23T10:15:00,5,50,,,16,CLR:00,24.79,10,34,350,37,24,,
2022-03-23T10:35:00,5,52,,,15,CLR:00,24.79,10,35,360,34,24,,
2022-03-23T10:55:00,7,52,,,16,CLR:00,24.79,10,35,340,38,30,,
2022-03-23T11:15:00,5,52,,,15,CLR:00,24.79,10,35,010,34,25,,
2022-03-23T11:35:00,7,54,,,15,CLR:00,24.79,10,36,360,30,23,,
2022-03-23T11:55:00,5,54,,,14,CLR:00,24.79,10,36,010,33,28,,
2022-03-23T12:15:00,5,54,,,14,CLR:00,24.78,10,36,010,33,21,,
2022-03-23T12:35:00,7,54,,,15,CLR:00,24.77,10,36,010,31,21,,
2022-03-23T12:55:00,7,55,,,14,CLR:00,24.76,10,37,360,26,20,,
2022-03-23T13:15:00,7,55,,,14,CLR:00,24.75,10,37,360,29,21,,
2022-03-23T13:35:00,9,55,,,15,CLR:00,24.75,10,37,020,26,17,,
2022-03-23T13:55:00,7,55,,,14,CLR:00,24.74,10,37,010,28,16,,
2022-03-23T14:15:00,9,57,,,14,CLR:00,24.74,10,38,020,28,22,,
2022-03-23T14:35:00,9,57,,,14,CLR:00,24.73,10,38,010,26,21,,
2022-03-23T14:55:00,9,57,,,14,CLR:00,24.72,10,38,030,25,20,,
2022-03-23T15:15:00,7,57,,,13,CLR:00,24.72,10,38,020,30,18,,
2022-03-23T15:35:00,9,57,,,14,CLR:00,24.72,10,38,030,25,20,,
2022-03-23T15:55:00,7,57,,,13,CLR:00,24.71,10,38,020,25,21,,
2022-03-23T16:15:00,7,55,,,14,CLR:00,24.71,10,37,020,26,17,,
2022-03-23T16:35:00,9,57,,,14,CLR:00,24.72,10,38,020,23,15,,
2022-03-23T16:55:00,9,55,,,15,CLR:00,24.72,10,37,350,23,14,,
2022-03-23T17:15:00,9,55,,,15,CLR:00,24.72,10,37,020,22,15,,
2022-03-23T17:35:00,9,54,,,16,CLR:00,24.72,10,37,030,,7,,
2022-03-23T17:55:00,9,52,,,17,CLR:00,24.73,10,36,000,,0,,
2022-03-23T18:15:00,7,52,,,16,CLR:00,24.73,10,35,000,,0,,
2022-03-23T18:35:00,9,50,,,19,CLR:00,24.73,10,35,000,,0,,
2022-03-23T18:55:00,9,48,,,20,CLR:00,24.72,10,34,180,,6,,
2022-03-23T19:15:00,9,46,,,21,CLR:00,24.73,10,33,180,,6,,
2022-03-23T19:35:00,9,46,,,21,CLR:00,24.73,10,33,200,,5,,
2022-03-23T19:55:00,10,45,,,25,CLR:00,24.73,10,32,000,,0,,
2022-03-23T20:15:00,12,45,,,27,CLR:00,24.74,10,33,190,,3,,
2022-03-23T20:35:00,10,43,,,26,CLR:00,24.74,10,31,180,,3,,
2022-03-23T20:55:00,12,43,,,29,CLR:00,24.74,10,32,180,,5,,
2022-03-23T21:15:00,12,41,,,31,CLR:00,24.74,10,30,190,,5,,
2022-03-23T21:35:00,12,41,,,31,CLR:00,24.74,10,30,160,,3,,
2022-03-23T21:55:00,12,39,,,33,CLR:00,24.74,10,29,190,,5,,
2022-03-23T22:15:00,12,37,,,35,CLR:00,24.74,10,28,220,,5,,
2022-03-23T22:35:00,12,37,,,35,CLR:00,24.74,10,28,230,,5,,
2022-03-23T22:55:00,12,37,,,35,CLR:00,24.74,10,28,230,,3,,
2022-03-23T23:15:00,12,37,,,35,CLR:00,24.74,10,28,190,,3,,
2022-03-23T23:35:00,14,36,,,41,CLR:00,24.73,10,28,230,,6,,
2022-03-23T23:55:00,14,37,,,38,CLR:00,24.73,10,29,190,,3,,
2022-03-23T23:59:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,0600,1816
2022-03-24T00:15:00,14,36,,,41,CLR:00,24.73,10,28,200,,5,,
2022-03-24T00:35:00,14,36,,,41,CLR:00,24.73,10,28,230,,3,,
2022-03-24T00:55:00,14,36,,,41,CLR:00,24.73,10,28,210,,3,,
2022-03-24T01:15:00,14,36,,,41,CLR:00,24.72,10,28,000,,0,,
2022-03-24T01:35:00,14,34,,,44,CLR:00,24.72,10,27,000,,0,,
2022-03-24T01:55:00,18,34,,,51,CLR:00,24.72,10,28,000,,0,,
2022-03-24T02:15:00,16,34,,,48,CLR:00,24.71,10,27,000,,0,,
2022-03-24T02:35:00,18,34,,,51,CLR:00,24.7,10,28,000,,0,,
2022-03-24T02:55:00,16,34,,,48,CLR:00,24.69,10,27,000,,0,,
2022-03-24T03:15:00,18,36,,,48,CLR:00,24.69,10,29,000,,0,,
2022-03-24T03:35:00,18,36,,,48,CLR:00,24.68,10,29,200,,3,,
2022-03-24T03:55:00,18,34,,,51,CLR:00,24.68,10,28,000,,0,,
2022-03-24T04:15:00,19,39,,,45,CLR:00,24.67,10,31,320,,7,,
2022-03-24T04:35:00,19,45,,,37,CLR:00,24.67,10,35,290,,7,,
2022-03-24T04:55:00,19,45,,,37,CLR:00,24.67,10,35,340,,6,,
2022-03-24T05:15:00,19,45,,,37,CLR:00,24.67,10,35,000,,0,,
2022-03-24T05:35:00,19,48,,,32,CLR:00,24.67,10,36,310,,3,,
2022-03-24T05:55:00,19,48,,,32,CLR:00,24.67,10,36,280,,6,,
2022-03-24T06:15:00,19,50,,,30,CLR:00,24.68,10,37,270,,8,,
2022-03-24T06:35:00,19,50,,,30,CLR:00,24.68,10,37,250,,5,,
2022-03-24T06:55:00,21,50,,,32,CLR:00,24.69,10,38,000,,0,,
2022-03-24T07:15:00,23,50,,,35,CLR:00,24.69,10,38,020,,3,,
2022-03-24T07:35:00,21,54,,,28,CLR:00,24.7,10,40,290,20,11,,
2022-03-24T07:55:00,21,55,,,26,CLR:00,24.7,10,40,290,22,17,,
2022-03-24T08:15:00,19,55,,,24,CLR:00,24.7,10,40,270,21,15,,
2022-03-24T08:35:00,19,57,,,23,CLR:00,24.7,10,41,280,20,14,,
2022-03-24T08:55:00,19,59,,,21,CLR:00,24.7,10,42,260,21,16,,
2022-03-24T09:15:00,19,59,,,21,CLR:00,24.72,10,42,260,23,17,,
2022-03-24T09:35:00,19,61,,,20,CLR:00,24.72,10,43,270,20,14,,
2022-03-24T09:55:00,19,61,,,20,CLR:00,24.72,10,43,260,17,13,,
2022-03-24T10:15:00,19,61,,,20,CLR:00,24.73,10,43,260,23,18,,
2022-03-24T10:35:00,19,61,,,20,CLR:00,24.73,10,43,260,,17,,
2022-03-24T10:55:00,19,61,,,20,CLR:00,24.73,10,43,270,,20,,
2022-03-24T11:15:00,19,63,,,19,CLR:00,24.73,10,43,270,22,16,,
2022-03-24T11:35:00,19,64,,,18,CLR:00,24.72,10,44,260,20,14,,
2022-03-24T11:55:00,19,64,,,18,CLR:00,24.72,10,44,240,24,15,,
2022-03-24T12:15:00,19,64,,,18,CLR:00,24.72,10,44,260,26,15,,
2022-03-24T12:35:00,19,64,,,18,CLR:00,24.72,10,44,260,26,16,,
2022-03-24T12:55:00,19,64,,,18,CLR:00,24.7,10,44,280,26,18,,
2022-03-24T13:15:00,19,64,,,18,CLR:00,24.7,10,44,260,23,15,,
2022-03-24T13:35:00,19,64,,,18,CLR:00,24.69,10,44,250,28,20,,
2022-03-24T13:55:00,19,64,,,18,CLR:00,24.69,10,44,280,28,23,,
2022-03-24T14:15:00,19,64,,,18,CLR:00,24.69,10,44,280,26,16,,
2022-03-24T14:35:00,19,66,,,17,CLR:00,24.68,10,45,280,26,14,,
2022-03-24T14:55:00,19,66,,,17,CLR:00,24.69,10,45,280,25,18,,
2022-03-24T15:15:00,19,66,,,17,CLR:00,24.69,10,45,280,24,15,,
2022-03-24T15:35:00,19,66,,,17,CLR:00,24.69,10,45,260,28,18,,
2022-03-24T15:55:00,19,66,,,17,CLR:00,24.69,10,45,270,,16,,
2022-03-24T16:15:00,19,64,,,18,CLR:00,24.7,10,44,270,28,21,,
2022-03-24T16:35:00,19,64,,,18,CLR:00,24.7,10,44,270,30,21,,
2022-03-24T16:55:00,19,63,,,19,CLR:00,24.7,10,43,260,26,21,,
2022-03-24T17:15:00,19,63,,,19,CLR:00,24.7,10,43,270,31,21,,
2022-03-24T17:35:00,19,63,,,19,CLR:00,24.7,10,43,280,24,20,,
2022-03-24T17:55:00,19,61,,,20,CLR:00,24.72,10,43,260,24,14,,
2022-03-24T18:15:00,19,59,,,21,CLR:00,24.72,10,42,260,,7,,
2022-03-24T18:35:00,19,57,,,23,CLR:00,24.72,10,41,000,,0,,
2022-03-24T18:55:00,19,57,,,23,CLR:00,24.73,10,41,130,,3,,
2022-03-24T19:15:00,21,55,,,26,CLR:00,24.73,10,40,070,,3,,
2022-03-24T19:35:00,21,55,,,26,CLR:00,24.73,10,40,340,,5,,
2022-03-24T19:55:00,21,54,,,28,CLR:00,24.74,10,40,000,,0,,
2022-03-24T20:15:00,23,54,,,30,CLR:00,24.74,10,40,000,,0,,
2022-03-24T20:35:00,23,54,,,30,CLR:00,24.74,10,40,000,,0,,
2022-03-24T20:55:00,23,52,,,32,CLR:00,24.75,10,39,230,,6,,
2022-03-24T21:15:00,25,50,,,37,CLR:00,24.74,10,39,260,,6,,
2022-03-24T21:35:00,25,50,,,37,CLR:00,24.74,10,39,170,,5,,
2022-03-24T21:55:00,25,50,,,37,CLR:00,24.74,10,39,200,,7,,
2022-03-24T22:15:00,25,50,,,37,CLR:00,24.75,10,39,240,,6,,
2022-03-24T22:35:00,23,48,,,37,CLR:00,24.75,10,37,210,,3,,
2022-03-24T22:55:00,25,46,,,43,CLR:00,24.75,10,37,230,,7,,
2022-03-24T23:15:00,25,46,,,43,CLR:00,24.76,10,37,000,,0,,
2022-03-24T23:35:00,23,50,,,35,CLR:00,24.76,10,38,280,,6,,
2022-03-24T23:55:00,25,48,,,40,CLR:00,24.78,10,38,230,,7,,
2022-03-24T23:59:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,0558,1817
2022-03-25T00:15:00,23,54,,,30,CLR:00,24.79,10,40,310,,9,,
2022-03-25T00:35:00,28,46,,,50,CLR:00,24.81,10,38,010,,11,,
2022-03-25T00:55:00,30,45,,,57,CLR:00,24.83,10,38,330,,6,,
2022-03-25T01:15:00,32,45,,,61,CLR:00,24.84,10,39,340,,3,,
2022-03-25T01:35:00,32,45,,,61,CLR:00,24.85,10,39,310,,5,,
2022-03-25T01:55:00,32,45,,,61,CLR:00,24.85,10,39,000,,0,,
2022-03-25T02:15:00,32,45,,,61,CLR:00,24.85,10,39,330,,5,,
2022-03-25T02:35:00,32,45,,,61,SCT:04 110,24.86,10,39,000,,0,,
2022-03-25T02:55:00,32,43,,,66,SCT:04 110,24.86,10,38,340,,3,,
2022-03-25T03:15:00,30,41,,,66,SCT:04 46 SCT:04 110,24.88,10,36,010,,10,,
2022-03-25T03:35:00,32,41,,,70,OVC:08 40,24.89,10,37,000,,0,,
2022-03-25T03:55:00,30,41,,,66,OVC:08 40,24.9,10,36,020,,5,,
2022-03-25T04:15:00,30,41,,,66,OVC:08 40,24.91,10,36,000,,0,,
2022-03-25T04:35:00,30,41,,,66,OVC:08 38,24.91,10,36,000,,0,,
2022-03-25T04:55:00,28,41,,,61,OVC:08 36,24.91,10,35,000,,0,,
2022-03-25T05:15:00,28,41,,,61,OVC:08 36,24.91,10,35,000,,0,,
2022-03-25T05:35:00,28,41,,,61,OVC:08 38,24.91,10,35,000,,0,,
2022-03-25T05:55:00,28,41,,,61,OVC:08 38,24.91,10,35,000,,0,,
2022-03-25T06:15:00,28,41,,,61,OVC:08 38,24.91,10,35,060,,5,,
2022-03-25T06:35:00,28,41,,,61,OVC:08 36,24.92,10,35,100,,3,,
2022-03-25T06:55:00,28,41,,,61,OVC:08 36,24.92,10,35,070,,3,,
2022-03-25T07:15:00,28,41,,,61,OVC:08 36,24.92,10,35,000,,0,,
2022-03-25T07:35:00,28,43,,,57,OVC:08 36,24.92,10,36,000,,0,,
2022-03-25T07:55:00,27,43,,,53,OVC:08 34,24.92,10,36,110,,5,,
2022-03-25T08:15:00,27,43,,,53,OVC:08 34,24.92,10,36,100,,5,,
2022-03-25T08:35:00,27,43,,,53,BKN:07 34,24.92,10,36,140,,5,,
2022-03-25T08:55:00,27,45,,,49,SCT:04 34,24.92,10,37,000,,0,,
2022-03-25T09:15:00,28,45,,,53,SCT:04 34,24.91,10,38,190,,3,,
2022-03-25T09:35:00,27,46,,,46,CLR:00,24.91,10,38,090,,5,,
2022-03-25T09:55:00,27,46,,,46,CLR:00,24.9,10,38,110,,6,,
2022-03-25T10:15:00,27,48,,,43,CLR:00,24.88,10,39,120,,7,,
2022-03-25T10:35:00,27,48,,,43,CLR:00,24.88,10,39,110,,3,,
2022-03-25T10:55:00,28,50,,,43,CLR:00,24.88,10,40,VRB,,7,,
2022-03-25T11:15:00,27,50,,,40,CLR:00,24.87,10,40,000,,0,,
2022-03-25T11:35:00,27,52,,,38,CLR:00,24.86,10,41,070,,3,,
2022-03-25T11:55:00,27,52,,,38,CLR:00,24.86,10,41,100,,6,,
2022-03-25T12:15:00,28,52,,,41,CLR:00,24.85,10,41,030,,7,,
2022-03-25T12:35:00,28,54,,,38,CLR:00,24.84,10,42,130,,6,,
2022-03-25T12:55:00,28,54,,,38,CLR:00,24.84,10,42,050,,7,,
2022-03-25T13:15:00,28,55,,,36,CLR:00,24.82,10,42,040,,3,,
2022-03-25T13:35:00,28,55,,,36,CLR:00,24.81,10,42,080,,3,,
2022-03-25T13:55:00,28,55,,,36,CLR:00,24.8,10,42,130,,5,,
2022-03-25T14:15:00,28,57,,,33,CLR:00,24.79,10,43,040,,5,,
2022-03-25T14:35:00,28,59,,,31,CLR:00,24.79,10,44,110,,5,,
2022-03-25T14:55:00,28,59,,,31,CLR:00,24.79,10,44,100,,6,,
2022-03-25T15:15:00,28,59,,,31,CLR:00,24.78,10,44,060,,3,,
2022-03-25T15:35:00,28,59,,,31,CLR:00,24.78,10,44,000,,0,,
2022-03-25T15:55:00,28,61,,,29,CLR:00,24.77,10,45,100,,3,,
2022-03-25T16:15:00,28,59,,,31,CLR:00,24.77,10,44,000,,0,,
2022-03-25T16:35:00,28,59,,,31,CLR:00,24.76,10,44,000,,0,,
2022-03-25T16:55:00,28,61,,,29,CLR:00,24.76,10,45,000,,0,,
2022-03-25T17:15:00,28,61,,,29,CLR:00,24.76,10,45,030,,5,,
2022-03-25T17:35:00,28,59,,,31,CLR:00,24.76,10,44,040,,6,,
2022-03-25T17:55:00,28,55,,,36,CLR:00,24.75,10,42,060,,3,,
2022-03-25T18:15:00,28,55,,,36,CLR:00,24.75,10,42,000,,0,,
2022-03-25T18:35:00,28,54,,,38,CLR:00,24.75,10,42,000,,0,,
2022-03-25T18:55:00,28,54,,,38,CLR:00,24.75,10,42,000,,0,,
2022-03-25T19:15:00,28,52,,,41,CLR:00,24.75,10,41,000,,0,,
2022-03-25T19:35:00,28,52,,,41,CLR:00,24.76,10,41,000,,0,,
2022-03-25T19:55:00,28,48,,,46,CLR:00,24.76,10,39,000,,0,,
2022-03-25T20:15:00,28,50,,,43,CLR:00,24.76,10,40,320,,3,,
2022-03-25T20:35:00,30,46,,,53,CLR:00,24.77,10,39,000,,0,,
2022-03-25T20:55:00,30,46,,,53,CLR:00,24.76,10,39,330,,5,,
2022-03-25T21:15:00,28,45,,,53,CLR:00,24.76,10,38,340,,3,,
2022-03-25T21:35:00,28,45,,,53,CLR:00,24.76,10,38,340,,5,,
2022-03-25T21:55:00,30,45,,,57,CLR:00,24.76,10,38,280,,5,,
2022-03-25T22:15:00,30,45,,,57,CLR:00,24.75,10,38,250,,5,,
2022-03-25T22:35:00,30,45,,,57,CLR:00,24.75,10,38,000,,0,,
2022-03-25T22:55:00,30,43,,,61,CLR:00,24.75,10,37,000,,0,,
2022-03-25T23:15:00,30,43,,,61,CLR:00,24.75,10,37,240,,5,,
2022-03-25T23:35:00,30,43,,,61,CLR:00,24.74,10,37,260,,5,,
2022-03-25T23:55:00,28,43,,,57,CLR:00,24.73,10,36,000,,0,,
2022-03-25T23:59:00,NaN,NaN,,,NaN,,,,NaN,,,NaN,0557,1818
2022-03-26T00:15:00,28,41,,,61,CLR:00,24.73,10,35,200,,6,,
2022-03-26T00:35:00,30,41,,,66,CLR:00,24.73,10,36,000,,0,,
2022-03-26T00:55:00,28,39,,,65,CLR:00,24.73,10,34,320,,6,,
2022-03-26T01:15:00,30,37,,,75,CLR:00,24.73,10,34,300,,5,,
2022-03-26T01:35:00,30,39,,,70,CLR:00,24.73,10,35,000,,0,,
2022-03-26T01:55:00,30,41,,,66,CLR:00,24.73,10,36,230,,3,,
2022-03-26T02:15:00,30,37,,,75,CLR:00,24.72,10,34,000,,0,,
2022-03-26T02:35:00,30,41,,,66,CLR:00,24.72,10,36,160,,5,,
